Mol_Weight	AlogP	PSA	HBA	HBD	QED_Weighted	Arom_Rings	Mol_Species	Smiles
438.58	4.28	117.76	4	4	0.29	4	3	NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)N)[nH]c4ccccc14
425.53	2.98	64.13	6	0	0.71	2	1	COCC1CCCN(Cc2ccc3OCCN(Cc3c2)C(=O)c4cccnc4OC)C1
406.53	5.55	73.98	5	1	0.56	3	2	OC(=O)c1c2CCCCc2c(nc1SCc3ccc(cc3)C#N)c4cccs4
480.57	6.7	23.55	2	0	0.41	3	1	CN(C)C1(CCC(CC1)(N(C)C(=O)c2cccc(c2)C(F)(F)F)c3ccccc3)c4ccccc4
428.49	1.89	95.79	10	1	0.58	3	3	COc1ccc(cc1OC)n2c(OC)nc3c(NCCN4CCOCC4)nc(C)nc23
403.91	3.58	64.43	5	0	0.69	2	3	CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C1)C(=O)c3cnn(CC)c3
413.48	4.39	60.77	3	2	0.75	1	3	CC(C)[C@@]1(O)CC[C@@H](CC1)N(C2CC2)C(=O)c3ccc(cc3)[C@](C)(O)C(F)(F)F
478.42	6.34	39.5	4	0	0.44	3	3	CN1OC[C@@H]2CN(Cc3cc(Cl)cc(Cl)c3)[C@@H](C[C@H]12)c4cccc(c4)c5ccc(cc5)C#N
486.66	4.94	59.31	7	0	0.51	3	3	CO[C@@H]1CCN([C@H](C)C1)c2nc(nc3CCN(Cc23)c4cc(nn4C)C5CC5)c6c(C)cccc6C
461.44	1.42	63.27	5	1	0.9	1	3	CN(C)C(=O)N[C@@H]1CN(Cc2ccc3OCOc3c2)[C@@H]4CCCO[C@H]14.OC(=O)C(F)(F)F
443.51	4.42	102.88	7	1	0.4	4	2	CCc1cc(OCc2ccc(cc2)c3ccccc3c4nn[nH]n4)c(C(=O)OC)c(CC)n1
430.51	4.2	94.7	7	1	0.44	4	3	CC(C)c1ccnn1CC(=O)Nc2cncc(c2)C(=O)c3cn(C(C)C)c4ccncc34
487.39	3.55	72.26	6	1	0.52	4	3	Cl.COc1ccccc1CN2CCCN3C(=O)C=C4NN(C(=O)C4=C3C2)c5ccccc5Cl
428.47	2.86	114.71	6	2	0.53	3	3	Cc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)OCC(=O)NCc3occc3)cc1
480.77	7.65	20.31	1	0	0.38	3	3	Fc1ccc(C[C@H]2CC[C@@H](N(C2=O)c3ccc(Cl)cc3)c4ccc(Cl)cc4Cl)cc1F
485.59	5.03	96.95	7	3	0.29	5	3	N[C@H](CNc1nc(nc2c(csc12)c3ccc(CO)cc3)c4ccncc4F)Cc5ccccc5
408.59	5.56	32.78	4	0	0.34	2	1	CCN(CCCCCC(=O)c1ccc(cc1)N2CCCC2)Cc3ccccc3OC
424.43	1.63	144.17	7	3	0.43	2	2	COc1cc(\C=C\C(=O)O)cc(c1OC)S(=O)(=O)NNC(=O)c2cc(C)oc2C
493.53	5.44	85.3	5	1	0.45	3	2	CC(C)Oc1ccc(OCC(=O)O)cc1c2ccc(F)c3CCN(Cc23)C(=O)OCc4ccccc4
403.87	3.91	61.77	3	1	0.72	3	3	CN1C(=O)C(NC(=O)c2ccc(Cl)cc2)N=C(c3ccccc3)c4ccccc14
470.5	4.59	74.25	6	1	0.59	3	3	CC(C)c1ccc(NC(=O)c2ccc(nc2)C(F)(F)F)c(c1)N3CCN(CC3)c4cnccn4
446.55	5.96	33.95	4	0	0.35	4	3	Fc1ccc(cc1)C(CCCN2CCC(CC2)n3nc4ccccc4n3)c5ccc(F)cc5
447.54	1.69	88.41	9	1	0.63	3	1	CN1C(=O)C=C(N=C1OC2CCN(CC2)c3ccc(cc3)N4CCNCC4)c5ccncn5
420.46	5.27	100.13	6	3	0.5	3	3	CC(=CCC1=C(Oc2c3C=CC(C)(C)Oc3cc(O)c2C1=O)c4ccc(O)cc4O)C
412.49	3.08	28.4	3	1	0.92	2	3	CC(C)n1cc2C[C@H]3N(C)C[C@H](CO)C=C3c4cccc1c24.OC(=O)\C=C/C(=O)O
458.62	4.24	66.92	4	0	0.56	2	3	CCOc1ccc(CN(C)C(=O)CCc2ccc(cc2)S(=O)(=O)N3CCCCCC3)cc1
442.48	1.96	141.35	10	2	0.45	3	2	CCCOCCN1C(=O)N=C(NC(C)(C)C(=O)O)c2nnc(cc12)c3ccc(OC)nc3
420.42	4.09	61.94	7	0	0.5	4	3	Cc1c2cc(ccc2nn1C)N3C=CC(=CC3=O)OCc4csc(n4)C(F)(F)F
469.89	4.26	116.88	6	2	0.45	4	3	Clc1ccc(NC(=O)c2cc(ccc2NC(=O)c3ccc(cc3)N4C=CC=CC4=O)C#N)nc1
487.58	1.66	105.25	6	1	0.64	2	3	COc1cccc(CNC(=O)C(=O)N2CCC3(CC2)OCCN3S(=O)(=O)c4ccc(C)cc4)c1
428.47	5.57	72.95	5	1	0.38	5	3	CCn1c2ccccc2c3cc(NC(=O)CCc4noc(n4)c5ccccc5F)ccc13
463.02	3.2	51.24	5	0	0.58	2	1	Cl.COc1ccc2CC(=O)N(CCCN(C)CCc3ccc(OC)c(OC)c3)CCc2c1
409.52	4.56	91.56	8	1	0.38	4	3	O=C(Nc1nnc(SCc2ccc(cc2)C#N)s1)c3ccc4ncsc4c3
435.63	6.38	20.2	3	1	0.33	3	1	Fc1ccccc1CN2CCC(CC2)NCCCCCCCCn3ccc4ccccc34
484.65	7.48	59.06	4	1	0.26	5	2	CCCc1sc(NS(=O)(=O)\C=C\c2ccc3ccccc3c2)nc1c4ccc5ccccc5c4
411.42	2.3	133.68	5	3	0.52	2	3	[O-][N+](=O)c1ccc(cc1)C(=O)NNC(=O)C2CCN(CC2)C(=O)Nc3ccccc3
469.57	2.84	108.2	7	3	0.4	3	1	CCN(CCCc1ccc(F)cc1)C[C@H](O)[C@@H](C)NC(=O)Nc2cccc(c2)c3nnnn3C
435.51	4.74	82.45	7	1	0.44	4	3	CCOC(=O)c1cccc(NC(=O)c2cc3c(nn(C)c3s2)c4cccc(OC)c4)c1
488.43	3.78	50.8	4	1	0.67	1	1	CN(CC1CCCCN1)C(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F.CC(=O)O
419.42	0.53	191.26	7	6	0.3	3	2	NC1=Nc2[nH]c(Cc3ccc(s3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2C(=O)N1
498.51	3.74	109.3	8	3	0.45	3	3	Nc1sc(nc1C(=O)Nc2cnn(CC(F)F)c2N3CCCC(O)CC3)c4c(F)cccc4F
463.45	1.89	130.48	10	1	0.47	4	3	Cc1ccc(C)c(NC(=O)CN2C(=O)N(Cc3onc(C)n3)C(=O)c4cc5OCOc5cc24)c1
466.82	6.57	45.23	4	1	0.47	3	3	Clc1ccc(cc1)c2nc(sc2c3ccc(Cl)cc3Cl)C(=O)NN4CCCCC4
472.52	4.32	82.5	5	2	0.46	4	3	Cn1c(cc2ccccc12)C(=O)Nc3ccc(nc3)N4CCN(CC4)C(=O)Nc5ccccc5F
404.42	2.21	98.49	7	1	0.41	3	3	CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4c(CCC=O)c5ccccc5nc34)C2=O
424.64	1.92	77.38	6	5	0.46	2	1	Nc1ccccc1CNCc2ccc(CN3CCCNCCNCCCNCC3)cc2
456.45	4.25	110.76	6	2	0.41	3	1	COc1ccc(cc1Oc2nc(Oc3cccc(c3)C(=O)N(C)C)c(F)c(C)c2F)C(=N)N
473.58	4	91.04	7	1	0.4	4	3	CCOc1ccc(CNC(=O)CCCN2N=C(C)c3c(C)n(nc3C2=O)c4ccc(C)cc4)cc1
410.33	4.1	63.99	5	1	0.71	3	3	Clc1cc(Cl)cc(c1)S(=O)(=O)c2cn(C3CCCNC3)c4ncccc24
480.63	4.42	59.08	5	0	0.4	3	3	CCOCCOc1cc(ccc1N2CCN(CC2)S(=O)(=O)Cc3ccccc3)c4ccccc4
441.58	4.57	46.42	6	0	0.37	4	3	COc1ccccc1N2CCN(CCCCc3cn(nn3)c4ccc5ccccc5c4)CC2
448.32	3.48	104.31	5	3	0.49	2	2	Oc1nc2cc(NC(=O)COC(=O)C34CC5CC(CC(Br)(C5)C3)C4)ccc2[nH]1
403.45	2.92	106.73	7	2	0.55	4	3	CC(C)n1ncc2cc(NC(=O)c3ccc4cc5C(=O)NC[C@@H](C)n5c4n3)cnc12
439.47	1.6	106.2	6	2	0.68	2	3	COc1ccc(CNC(=O)[C@H](C)NC(=O)C2CN(C(=O)C2)c3ccc4OCOc4c3)cc1
413.43	3.06	82.76	6	2	0.69	3	3	OC1CC(C1)C(=O)Nc2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F
407.91	4.58	82.62	6	2	0.47	4	0	CCN(CC)C(c1cccc(Nc2ccnc3cc(Cl)ccc23)c1)c4nnn[nH]4
426.71	4.62	38.91	3	1	0.56	3	3	I.Nc1nc2c(Cc3cc(ccc23)c4ccccc4Cl)s1
404.32	0.47	199.8	11	3	0.22	3	2	[O-][N+](=O)C(C(=O)C(=O)Nc1nnc(S)[nH]1)c2cnc3ccc(cc3n2)[N+](=O)[O-]
440.49	1.15	58.44	5	0	0.81	1	1	CCCS(=O)(=O)N1CC(CN2CCCC2)Cn3ccnc3C1.OC(=O)C(F)(F)F
444.54	3.62	72.96	7	1	0.38	4	3	COc1cc(OC)c2C(=O)c3cc(N)c(cc3N(C)c2c1)N4CCN(CC4)c5ccccc5
439.94	5.59	46.92	4	1	0.4	4	3	Cn1c(SCc2ccc(F)cc2)nc3ccc(cc13)C(=O)NCc4ccc(Cl)cc4
400.27	5.38	40.05	4	0	0.54	3	3	COc1ccc(Br)c(\C=N/c2cccc3cc(OC)c(OC)cc23)c1
498.96	1.28	131.89	9	2	0.26	0	3	C[C@H]1[C@@H](OC(=O)C)[C@@H]2O[C@@H]2[C@]3(C)[C@@H](O)\C=C/C(=C\[C@@H]4OC(=O)[C@H](C)[C@@]4(O)[C@H](OC(=O)C)[C@@H]13)/CCl
436.19	4.26	77.84	4	2	0.4	2	0	[Mg+2].[O-]C(=O)C(=O)\C=C(/[O-])\C1(Cc2ccc(Cl)cc2)CCN(Cc3ccccc3)CC1
456.96	3.94	85.13	6	2	0.46	4	3	CN1C(=O)N(C)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)c(NCc4ccccc4)cc12
407.48	1.87	108.8	6	2	0.64	3	3	CC(C)(C)n1cc2CC3(CCN(CC3)C(=O)c4ccc5[nH]nnc5c4)NC(=O)c2n1
454.58	4.62	103.6	9	2	0.44	3	3	Cc1nc(C)c(s1)c2csc(Nc3ccc(cn3)C(=O)N4[C@@H]5CC[C@H]4C\C(=N\O)\C5)n2
409.57	5.28	67.59	4	2	0.52	2	1	NCCCCCCCN1CCC(CC1)OC(=O)Nc2ccccc2c3ccccc3
417.91	4.62	55.84	4	0	0.5	3	3	CN(c1ccc(OCCOc2ccccc2Cl)cc1)S(=O)(=O)c3ccccc3
496.59	-2.28	205.74	8	7	0.15	1	3	CSCC[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N
480.59	2.7	100.33	7	2	0.46	4	3	CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ccccc34)c2C(=O)N5CC[C@@H](O)C5
448.48	3.22	96.09	8	1	0.44	4	3	CCOc1ccc(NC(=O)CN2C=Cn3nc(cc3C2=O)c4ccc(OC)c(OC)c4)cc1
416.54	3.9	6.48	3	0	0.74	2	3	Cc1ccc(SCCN2CCN(Cc3ccccc3)CC2)cc1.OC(=O)C(=O)O
458.44	1.5	65.98	4	0	0.77	1	3	OC(=O)C(F)(F)F.O=C(N1CCCC1)N2CCC3(CC2)CN(C(=O)CO3)c4cccnc4
438.38	4.83	55.2	5	0	0.59	3	3	CCN1CCCC(C1)n2cc(c3cccnc23)S(=O)(=O)c4cc(Cl)cc(Cl)c4
421.59	4	36.02	4	0	0.68	2	1	COc1cccc(c1)N(C)CC(=O)N2CCC[C@@H]([C@@H]2CN3CCCC3)c4ccccc4
441.19	4.45	36.42	2	2	0.42	2	3	CCNC(=S)NN=C(c1cccc(Br)c1)c2cccc(Br)c2
468.5	1.76	138.49	9	2	0.19	0	3	CCCCNC(=O)OCC1=C(COC(=O)NCCCC)[C@@H]2O[C@H]1C(=C2C(=O)OC)C(=O)OC
485.67	6.58	57.01	5	0	0.35	3	3	CC(C)c1ccc2c(CC[C@H]3[C@](C)(COC(=O)CCc4cn(nn4)c5ccccc5)CCC[C@]23C)c1
406.49	2.27	101.49	7	1	0.67	3	3	CN(C)S(=O)(=O)c1cc(NC(=O)COc2ncnc3sccc23)ccc1C
472.53	3.65	128.65	7	3	0.35	4	3	NC(=O)c1cn(nc1Nc2ccnc(F)c2)C3(CC#N)CCN(Cc4cc5ccccc5[nH]4)CC3
433.55	2.22	70.67	4	2	0.66	2	3	CC(Cc1ccc(cc1)C#Cc2cccc(c2)C(=O)NCCN3CCOCC3)NC(=O)C
429.48	4.91	86.48	6	1	0.45	4	3	COc1ccc(CC(=O)Nc2cccc(c2)c3oc(nn3)c4ccc(C)cc4)cc1OC
490.69	7.12	45.92	5	0	0.23	3	1	CN(C)c1ccc(cc1)C2=CC(=O)c3ccc(OCCCCCCCCCCN4CCCC4)cc3O2
451.96	1.47	147.03	6	5	0.25	2	1	Cl.Cc1c(NC=O)c(C)n(C)c1C(=O)Nc2c(C)c(C(=O)NCCC(=N)N)n(C)c2C
439.54	1.23	87.54	7	1	0.62	3	3	Cc1cc2C(=O)N(CC(=O)NCC(=O)N3CCN(Cc4ccccc4)CC3)C=Nc2s1
460.39	2.61	171.51	7	4	0.28	2	2	Nc1ccc(cc1\N=N\c2ccc(C[C@H](NC(=O)C(F)(F)F)C(=O)O)cc2)S(=O)(=O)O
421.53	3.6	82.68	9	1	0.51	4	3	COCCn1ccc(Nc2ncc3CCc4nn(C)c(c5sccc5C)c4c3n2)n1
435.55	4.89	92.79	6	2	0.54	3	3	CC#CCOC(=O)NCc1cc(n[nH]1)c2sc(nc2C3CCCCC3)c4cccnc4
427.51	3.63	80.76	7	1	0.69	3	3	O=C(Nc1nc(cs1)c2cccs2)C3CN(C(=O)C3)c4ccc5OCCOc5c4
439.54	3.53	64.13	7	0	0.61	3	3	COc1ccc(C(=O)N2CC3CN(CC3C2)c4nc5ccc(OC)cc5s4)c(OC)c1
474.99	5.22	82.01	4	1	0.56	3	3	Cc1ccc(cc1c2[nH]c(nc2Cl)C3(C)CCOCC3)C(=O)N4CC(C4)c5ccc(cc5)C#N
410.51	3.79	51.24	5	0	0.73	2	3	COc1cccc(OC)c1C2CCCC(=O)N2Cc3cccc(c3)N4CCOCC4
429.44	2.91	138.87	10	4	0.31	4	3	COc1ccccc1Nc2nc(NNC(=O)c3ccncc3)nc(Nc4ccccn4)n2
483.63	4.3	104.37	4	3	0.57	2	3	Cc1ccc(NC(=O)C2CCC(CNS(=O)(=O)c3ccc4NC(=O)CCCc4c3)CC2)c(C)c1
420.48	1.92	107.01	10	1	0.52	4	3	COc1nc(cc(n1)n2nc(C)nc2C(C)O)N3CC(C3)c4nc5ccccc5n4C
431.56	5.05	68.01	3	2	0.55	3	1	NC[C@@H]1CC[C@H](CC1)C(=O)NC(Cc2ccccc2)c3cc(c(F)cn3)c4ccccc4
417.87	4.79	79.46	3	3	0.66	2	3	CC1(C)C[C@@H](NC(=O)Nc2ccc3CCC(=O)Nc3c2)c4ccc(F)c(Cl)c4O1
490.4	3.53	63.27	6	1	0.67	2	3	CC(Oc1ccc(Br)cc1)C(=O)Nc2ccc(cc2N3CCOCC3)N4CCOCC4
499.17	-0.84	250.19	12	6	0.24	1	2	C[C@]1(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]([C@H](F)[C@@H]1O)N2C=CC(=NC2=O)N
421.95	2.45	60.93	4	0	0.72	2	3	CS(=O)(=O)N(CC(=O)N1CCN(CC1)c2ccccc2)Cc3ccc(Cl)cc3
438.7	7.56	34.14	2	0	0.29	0	3	CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@H]4[C@@]3(C)CC[C@H]5C(C)(C)C(=O)CC(=O)[C@]45C)[C@@H]2C1
437.59	5.37	35.58	3	1	0.53	3	3	O=C(\C=C\c1ccccc1)N(C2CCN(Cc3ccccc3)CC2)c4ccc5CCNc5c4
443.59	6.13	54.46	4	1	0.48	3	3	CC(N1CCCCC1)c2cnc3c(C)c(NC(=O)c4ccc(OCC5CC5)cc4)ccc3c2
484.6	4.14	113.77	6	2	0.47	2	3	CCCCN(C(C(=O)NC1CCCC1)c2cccc(OC)c2)C(=O)CCC(=O)Nc3cc(C)on3
426.56	0.57	104.02	6	1	0.74	1	3	CN(C)S(=O)(=O)c1ccc2SCCN(CC(=O)N3CCC(CC3)C(=O)N)c2c1
428.54	3.86	101.54	7	2	0.5	4	1	CCn1cc(cn1)c2cc3c(n[nH]c3cn2)c4ccc(C(=C)C)c(n4)N5CCC[C@H](N)C5
419.49	3.52	89.47	7	1	0.63	3	3	C[C@H](NC(=O)C)c1ccc(O[C@@H]2CCN(C2)c3ncc(Oc4ccccn4)cn3)cc1
431.51	2.55	104.81	5	2	0.73	2	3	CC(C)C(=O)Nc1ccc(cc1)C(=O)Nc2ccc(cc2)S(=O)(=O)N3CCOCC3
482.62	6.54	66.38	6	1	0.24	2	3	COc1ccc(OC)c(c1)C(O)CC\C(=C\C=C\CC\C=C/c2cc(OC)c(OC)c(OC)c2)\C
424.5	2.92	80.81	7	0	0.63	3	3	COc1ccccc1N2CCN(CC2)C(=O)c3c(C)oc4N=CN(CC(C)C)C(=O)c34
473.52	5.58	74.68	4	1	0.4	4	2	Cc1c(sc2ccccc12)N(Cc3ccc(F)c(F)c3)S(=O)(=O)c4ccc(cc4)C(=O)O
421.46	5.61	78.78	6	0	0.27	5	3	Cc1cc(c2cn(nc2c3ccc(cc3)[N+](=O)[O-])c4ccccc4)n(n1)c5ccccc5
493.6	5.87	80.2	4	2	0.34	4	3	CC(C)(C)CS(=O)(=O)Nc1ccc2c(c1)cc(C(=O)Nc3ccccc3)n2Cc4ccccc4F
440.53	2.48	91.31	5	2	0.25	2	0	COC(=O)c1ccc(NC(=O)C(=O)N2CCN(CC2)C(=Nc3ccc(C)cc3)S)cc1
436.9	4.69	67.87	4	1	0.61	3	3	COc1cc(OC)c(NC(=O)C(N2Cc3ccccc3C2=O)c4ccccc4)cc1Cl
418.5	4.09	73.39	6	0	0.45	4	3	COCCc1oc2cc(ccc2n1)C(=O)N(C)Cc3cccc(c3)n4nc(C)cc4C
459.51	3.3	127.8	9	2	0.34	4	2	CCOC(=O)c1cnc(CCOC)nc1NCc2ccc(cc2)c3ccccc3c4nn[nH]n4
487.69	3.94	89.95	4	2	0.49	1	2	CN[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](\C=C(/C)\C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1
430.35	3.43	37.3	5	0	0.73	2	3	COc1ccc(Br)cc1C2=N[C@@H](CN3CCN(CC3)c4ccccc4)CO2
454.4	4.33	87.57	4	1	0.56	3	2	OC(=O)c1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)c3ncc(cc3F)C(F)(F)F
464.45	5.74	86.08	5	2	0.35	5	1	NCCC(=O)Nc1ccc(cc1)n2nc(cc2c3ccc4c(oc5ccccc45)c3)C(F)(F)F
428.75	8.25	20.23	1	1	0.41	0	3	C[C@H]1[C@H](O)CC[C@@H]2[C@]1(C)CC[C@H]3[C@@]2(C)CC[C@@]4(C)[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@]34C
439.39	3.72	48.78	4	2	0.74	3	1	Cl.Cl.C1CN=C(N1)c2cccc(c2)c3cccc(c3)c4cccc(c4)C5=NCCN5
472.3	1.69	77.16	7	1	0.68	3	3	[Br-].O[C@]1(C[n+]2cccnc2N1Cc3ccc4OCOc4c3)c5ccc6OCOc6c5
436.9	3.63	110.21	5	4	0.27	3	3	CN(C)NC(=N)c1ccc(cc1)C(=O)Nc2ccccc2C(=O)Nc3ccc(Cl)cn3
456.57	3.95	98.42	8	0	0.53	3	3	CC(C)c1noc(n1)N2CCC(COc3ccc(nc3)c4ccc(cc4)S(=O)(=O)C)CC2
445.98	3.11	72.54	5	1	0.65	3	3	CN(CCN(C)C(=O)c1nc2CCN(C)Cc2s1)C(=O)c3cc4cc(Cl)ccc4[nH]3
476.5	2.56	159.2	11	2	0.18	3	3	CN(C)CCOC(=O)c1cnc(NCCNc2ccc(cn2)[N+](=O)[O-])nc1c3ccc(cc3)C#N
490.58	2.53	68.3	8	0	0.4	4	3	CN1C(=O)N(C)c2nc(CN3CCN(CC3)c4ccccc4F)n(CCCc5ccccc5)c2C1=O
434.47	1.8	115.15	7	1	0.52	2	3	Cc1ccc(cc1NC(=O)COC(=O)\C=C\c2occc2)S(=O)(=O)N3CCOCC3
417.52	1.69	114.08	8	2	0.59	3	3	CN(C(=O)CSc1nc(C)cs1)C2=C(N)N(Cc3ccccc3)C(=O)NC2=O
490.59	1.2	142.69	8	3	0.47	2	2	NC(=O)Cc1csc(SC2=C(N3[C@H](SC2)[C@H](NC(=O)Cc4ccccc4)C3=O)C(=O)O)n1
416.91	3.41	89.01	5	2	0.55	3	3	CCCCc1nc(Cl)c(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)OC)n1C
461.05	6.03	23.55	2	0	0.41	3	1	CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccccc4Cl
413.4	2.97	152.5	7	3	0.45	4	2	COc1ccc(cc1OC)c2nc3c(cccc3[nH]2)C(=O)Nc4nc(C#N)c(C#N)[nH]4
435.48	4.09	111.25	7	2	0.38	3	2	CCCC\C=C\COc1ccc(cc1)C(=O)Nc2cccc3OCC(Oc23)c4nnn[nH]4
452	4.08	70.67	6	2	0.61	3	1	COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N4CCNCC4
419.53	3.35	96.94	5	4	0.35	2	3	CNC(=O)N(O)C1N(NC(=O)Nc2cccc3ccccc23)C(=S)SC1(C)C
495.22	5.3	50.69	3	1	0.59	2	3	FC(F)(F)c1cc(cc(c1)C(F)(F)F)C2=NOC(C2)C(=O)NCc3cccc(Br)c3
495.05	4.44	111.42	7	2	0.24	2	3	CSC(=C(C#N)C(=O)N\N=C(/C)\c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1)SC
400.47	4.99	55.76	3	1	0.72	2	2	OC(=O)C#Cc1ccc(cc1)c2cc3OCOc3c(c2)C45CC6CC(CC(C6)C4)C5
466.62	5.71	64.99	5	1	0.44	2	3	COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H](CCc3ccc4c(OC)ccc(OC)c4c3)C(=C)[C@H](O)C[C@@H]12
428.65	3.72	47	5	2	0.38	2	0	CCN(CC)CCN=C(S)Nc1ccc2nc(cc(C)c2c1)N3CCN(CC)CC3
459.3	6.4	41.57	2	1	0.54	2	3	FC(F)(F)c1ccc(NC(=O)N2CCC3(CC2)CCc4cccc(Cl)c4O3)c(Cl)c1
407.49	1.35	92.95	7	0	0.71	2	3	COc1cccc(c1)c2oc(C)c(CS(=O)(=O)CC(=O)N3CCN(C)CC3)n2
491.38	5.17	78.09	5	2	0.39	4	3	CN(CC(=O)Nc1ccc(Cl)c(Cl)c1)CC2=Nc3scc(c4ccc(F)cc4)c3C(=O)N2
433.58	4.4	54.34	5	1	0.42	4	1	CCN(CCCNC(=O)c1cc2C(=O)N(C)c3ccccc3c2s1)Cc4ccccc4
469.54	1.94	57.5	4	2	0.88	2	3	CC[C@@H](CO)NC(=O)[C@@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34.OC(=O)\C=C/C(=O)O
422.82	4.87	28.68	1	1	0.6	2	3	FC(F)(F)c1nc2c(Br)c(Br)c(Br)cc2[nH]1
478.55	3.38	93.51	5	1	0.59	3	3	Fc1ccc(NC(=O)C(N2CCN(CC2)S(=O)(=O)c3ccccc3C#N)c4ccccc4)cc1
485.53	4.47	87.74	5	2	0.54	2	0	FC(F)(F)c1ccccc1NC(=O)NS(=O)(=O)c2ccc(OCCCN3CCCCC3)cc2
489.66	4.27	113.6	5	3	0.22	1	3	CCCCCCCCNC(=O)C(=O)C(CC)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
470.96	6.1	94.06	5	4	0.24	5	3	Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(Cl)ccc5O
401.88	3.66	89.02	5	1	0.66	3	3	Cc1cccc(NC(=O)c2nc(ncc2Cl)S(=O)(=O)Cc3ccccc3)c1
489.53	5	137.54	7	3	0.13	0	2	CCCCCCCCOCC(COP(=O)(O)OCCN)OP(=O)(O)CCCCCCC
403.42	2.88	105.13	6	1	0.72	3	3	Nc1ncc(nc1C#N)c2ccc(cc2F)c3ccccc3C(=O)N4CCOCC4
425.53	6.24	63.33	3	1	0.34	4	2	Cc1oc(nc1CCCc2ccc(CC(C(=O)O)c3ccccc3)cc2)c4ccccc4
470.53	1.98	120.7	5	3	0.39	4	3	COc1ccc(cc1)C(=O)c2cccc(\C=C\3/NC(=O)\C(=C\c4nc[nH]c4C(C)(C)C)\NC3=O)c2
439.47	3.35	22.61	5	0	0.72	2	3	Br.CCCN1CCN(CC1)c2ncc(CCN(C)Cc3ccccc3)s2
435.57	2.6	104.37	5	3	0.61	2	3	Cc1ccc(cc1)S(=O)(=O)NC[C@@H]2CC[C@H](CC2)C(=O)NNC(=O)c3cccs3
409.46	5.14	46.09	4	0	0.44	4	3	Fc1cc(F)c2nc(sc2c1)N(Cc3cccnc3)C(=O)CCc4ccccc4
421.53	3.91	81.81	6	1	0.53	4	3	Cc1nn(C)c(C)c1NS(=O)(=O)c2ccc(cc2)c3cccc(c3)c4nccn4C
469.34	2.56	68.51	4	1	0.52	3	3	[Br-].O=C(C[n+]1ccc(cc1)C(=O)NCc2ccccc2)c3ccc4OCCOc4c3
450.37	6.11	56.26	5	0	0.38	4	3	COc1ccnc2sc(c(c3ccc(Cl)cc3)c12)S(=O)(=O)c4ccc(Cl)cc4
415.49	4.4	76.3	5	0	0.6	3	3	Fc1ccc(cc1)S(=O)(=O)N(Cc2onc(n2)c3ccccc3)C4CCCCC4
427.5	4.81	81.18	5	1	0.6	3	3	O=C(CC1CCC2(CC1)Cc3ccccc3C(=O)O2)Nc4cnc(cn4)c5ccccc5
432.52	3.11	133.41	6	4	0.26	2	3	COC(=O)c1ccc2[nH]c(nc2c1)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)CC(=O)NO
489	4.09	139.1	8	4	0.35	3	1	CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CCN)c3)ncc2Cl
464.47	6.07	78.87	4	2	0.45	3	2	CCN(Cc1ccccc1)C(=O)Nc2cc(sc2C(=O)O)c3ccc(OC(F)(F)F)cc3
471.4	8.25	22.12	2	0	0.19	5	3	COc1ccc2c(c3ccc(cc3)C(F)(F)F)c4cc5cc(ccc5cc4nc2c1)C(F)(F)F
422.49	1.27	94.28	7	1	0.65	3	3	Cn1cc(nc1CCNC(=O)c2c(cnn2C)C(=O)N3CCOCC3)c4ccccc4
462.72	5.85	70.15	6	0	0.34	4	3	Cn1cc(cc1c2oc(COc3ccc(Cl)cc3)nn2)C(=O)c4ccc(Cl)cc4Cl
409.46	2.12	132.84	7	1	0.3	1	3	CCC1CCCCN1C(=O)COC(=O)CSc2ccc(cc2[N+](=O)[O-])C(=O)N
